id,country,iso3,gwno,year,geo_id,geolocation,level,adm1,adm2,adm3,location,historical,hist_country,disastertype,disasterno,latitude,longitude
05-209,Colombia,COL,"100","2008","40581",La Plata,"2",Huila,La Plata,NA, La Plata ,"0",NA,volcanic activity,2008-0546,"2.320559698","-76.10447797"
05-209,Colombia,COL,"100","2008","40582",Paicol,"2",Huila,Paicol,NA, Paicol,"0",NA,volcanic activity,2008-0546,"2.400464998","-75.7709392"
05-209,Colombia,COL,"100","2008","40583",Nataga,"2",Huila,Nataga,NA, Nataga,"0",NA,volcanic activity,2008-0546,"2.663772709","-75.85190803"
05-209,Colombia,COL,"100","2008","40584",Tesalia,"2",Huila,Tesalia,NA,Tesalia,"0",NA,volcanic activity,2008-0546,"2.535241657","-75.71546299"
21-May,Argentina,ARG,"160","2008","40585",Bariloche,"2",Rio Negro,Bariloche,NA,Bariloche district ,"0",NA,volcanic activity,2008-0182,"-41.50259938","-71.53117244"
05-222,Democratic Republic Of The Congo,ZAI,"490","2002","40627",Goma,"2",Nord-Kivu,Goma,NA,Goma district ,"0",NA,volcanic activity,2002-0033,"-1.653821964","29.19714971"
23-May,Argentina,ARG,"160","2011","40633",Bariloche,"2",Rio Negro,Bariloche,NA, Bariloche district ,"0",NA,volcanic activity,2011-0209,"-41.50259938","-71.53117244"
23-May,Argentina,ARG,"160","2011","40636",Lacar,"2",Neuquen,Lacar,NA,San Martin de Los Andes town ,"0",NA,volcanic activity,2011-0209,"-40.32379399","-71.1909309"
05-233,Costa Rica,COS,"94","2015","40646",Turrialba,"2",Cartago,Turrialba,NA,Turrialba district ,"0",NA,volcanic activity,2015-0104,"9.823767631","-83.54448446"
24-May,Argentina,ARG,"160","2015","40679",Bariloche,"2",Rio Negro,Bariloche,NA,Bariloche district,"0",NA,volcanic activity,2015-0142,"-41.50259938","-71.53117244"
05-261,Ecuador,ECU,"130","1999","40762",Riobamba,"2",Chimborazo,Riobamba,NA, Riobamba ,"0",NA,volcanic activity,1999-0584,"-1.72119025","-78.63835211"
05-261,Ecuador,ECU,"130","1999","40763",Ambato,"2",Tungurahua,Ambato,NA,Ambato ,"0",NA,volcanic activity,1999-0584,"-1.278583733","-78.75016869"
05-262,Ecuador,ECU,"130","2001","40764",Tisaleo,"2",Tungurahua,Tisaleo,NA, Tisaleo districts ,"0",NA,volcanic activity,2001-0456,"-1.366875618","-78.68064521"
05-262,Ecuador,ECU,"130","2001","40765",Cevallos,"2",Tungurahua,Cevallos,NA, Cevallos,"0",NA,volcanic activity,2001-0456,"-1.35074545","-78.61253521"
05-262,Ecuador,ECU,"130","2001","40766",Quero,"2",Tungurahua,Quero,NA,Quero,"0",NA,volcanic activity,2001-0456,"-1.445044887","-78.61728841"
05-262,Ecuador,ECU,"130","2001","40767",Penipe,"2",Chimborazo,Penipe,NA, Penipe,"0",NA,volcanic activity,2001-0456,"-1.567423151","-78.44965626"
05-262,Ecuador,ECU,"130","2001","40769",Guano,"2",Chimborazo,Guano,NA, Guano districts ,"0",NA,volcanic activity,2001-0456,"-1.544082556","-78.66116884"
05-262,Ecuador,ECU,"130","2001","40770",San Pedro De Pelileo,"2",Tungurahua,San Pedro De Pelileo,NA, San Pedro de Pelileo,"0",NA,volcanic activity,2001-0456,"-1.36011316","-78.53198993"
05-262,Ecuador,ECU,"130","2001","40771",Mocha,"2",Tungurahua,Mocha,NA, Mocha,"0",NA,volcanic activity,2001-0456,"-1.417465116","-78.69376429"
05-264,Ecuador,ECU,"130","2002","40776",Banos De Agua Santa,"2",Tungurahua,Banos De Agua Santa,NA,Banos de Angua Santa district ,"0",NA,volcanic activity,2002-0846,"-1.336424295","-78.27286334"
05-265,Ecuador,ECU,"130","2002","40779",Ruminahui,"2",Pichincha,Ruminahui,NA, Ruminahui,"0",NA,volcanic activity,2002-0693,"-0.401231897","-78.44310457"
05-265,Ecuador,ECU,"130","2002","40780",Quito,"2",Pichincha,Quito,NA, Quito,"0",NA,volcanic activity,2002-0693,"-0.104175125","-78.51910562"
05-265,Ecuador,ECU,"130","2002","40781",Quijos,"2",Napo,Quijos,NA, Quijos districts ,"0",NA,volcanic activity,2002-0693,"-0.468733214","-77.97479994"
05-265,Ecuador,ECU,"130","2002","40783",Cayambe,"2",Pichincha,Cayambe,NA, Cayambe,"0",NA,volcanic activity,2002-0693,"-0.003309082","-78.07455977"
05-265,Ecuador,ECU,"130","2002","40784",El Chaco,"2",Napo,El Chaco,NA, El Chaco,"0",NA,volcanic activity,2002-0693,"-0.251673472","-77.67225003"
05-265,Ecuador,ECU,"130","2002","40785",Gonzalo Pizarro,"2",Sucumbios,Gonzalo Pizarro,NA, Gonzalo Pizarro district ,"0",NA,volcanic activity,2002-0693,"0.081377096","-77.58797545"
05-266,Ecuador,ECU,"130","2003","40787",Mocha,"2",Tungurahua,Mocha,NA, Mocha,"0",NA,volcanic activity,2003-0326,"-1.417465116","-78.69376429"
05-266,Ecuador,ECU,"130","2003","40788",Cevallos,"2",Tungurahua,Cevallos,NA, Cevallos,"0",NA,volcanic activity,2003-0326,"-1.35074545","-78.61253521"
05-266,Ecuador,ECU,"130","2003","40789",Penipe,"2",Chimborazo,Penipe,NA, Penipe districts ,"0",NA,volcanic activity,2003-0326,"-1.567423151","-78.44965626"
05-266,Ecuador,ECU,"130","2003","40790",Quero,"2",Tungurahua,Quero,NA, Quero,"0",NA,volcanic activity,2003-0326,"-1.445044887","-78.61728841"
05-266,Ecuador,ECU,"130","2003","40791",Guano,"2",Chimborazo,Guano,NA,Guano,"0",NA,volcanic activity,2003-0326,"-1.544082556","-78.66116884"
05-266,Ecuador,ECU,"130","2003","40793",Tisaleo,"2",Tungurahua,Tisaleo,NA, Tisaleo districts ,"0",NA,volcanic activity,2003-0326,"-1.366875618","-78.68064521"
